# lat,lon,effective_radius_m -- worldwide city anchors for
# score_points()'s in-city test (docs/features/places.md). US rows are
# the untouched original app/reference/places.csv (US Census 2024
# Gazetteer places, radius = sqrt(ALAND/pi)). Non-US rows are derived
# from GeoNames cities500 (download.geonames.org), radius estimated from
# population (GeoNames carries no land-area figure) at an assumed
# 1500 people/km^2, clamped to [300m, 25000m] -- see
# scripts/build_global_anchors.py for the derivation and the
# Boise/SLC/Denver sanity check against the real US Census circles.
18.79333,-97.19944,424
16.15778,-91.61417,424
16.98,-92.43389,424
20.235,-100.35444,424
20.44083,-101.23361,424
19.29444,-99.84139,424
19.12167,-97.66639,424
20.4775,-97.47222,424
17.24111,-91.96806,424
20.08861,-98.39389,424
19.43,-102.66,424
19.37778,-99.71778,424
18.62472,-99.21167,424
19.27611,-101.84583,424
20.13556,-101.89528,424
19.78194,-100.33472,424
15.71556,-96.47861,424
18.97333,-97.175,424
18.9975,-97.15833,424
17.17278,-92.83583,423
16.52306,-97.50917,423
18.79583,-97.41361,423
16.39663,-91.34221,423
16.87361,-92.47444,423
19.82343,-99.0963,423
21.11917,-100.38389,423
17.96,-96.03083,423
18.17004,-93.25698,423
17.99306,-94.61083,423
16.7075,-92.83667,423
17.53778,-99.1525,423
19.20056,-99.41222,423
21.09306,-104.32722,423
25.88417,-108.79778,423
18.99611,-97.05889,423
16.27944,-92.12444,422
19.44056,-99.60556,422
19.59583,-101.29139,422
21.455,-98.93528,422
19.32861,-99.55528,422
19.42889,-99.46667,422
18.94502,-98.9796,422
23.86194,-106.865,422
17.13556,-99.37444,422
20.33667,-98.23028,422
19.35,-99.33194,422
19.80361,-99.73861,422
18.73306,-98.50083,422
18.75472,-98.39028,422
25.69583,-108.68639,422
17.13472,-92.01056,422
25.66222,-103.41222,422
19.15296,-99.6236,422
17.26833,-93.44833,421
16.82944,-92.47167,421
17.45778,-99.03722,421
19.70306,-101.11583,421
18.89178,-98.93185,421
25.90639,-100.19972,421
19.42889,-98.05333,421
17.31028,-93.83917,421
19.42389,-96.40917,421
18.33556,-100.88389,421
18.37833,-99.52417,421
20.57889,-100.105,421
20.21472,-97.62972,421
23.66472,-103.35083,421
19.59803,-100.13401,421
18.01472,-93.33,421
21.13306,-100.86361,421
19.95389,-99.28694,421
20.02139,-98.29222,421
15.82222,-91.92056,420
19.67944,-100.14889,420
19.58331,-100.18296,420
18.89583,-99.24972,420
20.77472,-100.66361,420
19.28583,-99.48889,420
19.43111,-99.36472,420
19.66778,-100.63417,420
22.03806,-104.9275,420
19.7475,-97.29583,420
20.58528,-103.13694,420
19.72972,-97.60833,420
28.77278,-100.60306,420
20.47861,-100.80972,420
20.31333,-101.89833,420
19.42681,-99.62615,420
19.80083,-100.19528,420
18.60333,-96.99556,420
18.99472,-99.43694,419
15.1849,-92.59494,419
20.70222,-100.77556,419
17.39333,-98.77,419
19.31889,-98.50806,419
17.145,-92.52917,419
15.20419,-92.18928,419
17.42944,-92.51,419
21.26528,-98.95778,419
18.59,-99.03528,419
18.73528,-99.41194,419
18.86166,-98.16617,419
19.11,-98.14722,419
19.39944,-96.38333,419
18.42694,-95.32,419
16.70833,-92.85167,418
16.875,-98.61556,418
16.20722,-95.16139,418
18.935,-98.54722,418
19.2825,-97.56944,418
18.18583,-93.23472,418
16.87778,-98.36111,418
16.76194,-96.85417,418
21.11528,-98.9375,418
20.53222,-99.22028,418
20.12028,-98.69861,418
19.59053,-99.35535,418
19.24528,-99.56361,418
18.76972,-97.15278,418
20.13472,-97.82861,418
21.35861,-98.73472,418
32.46556,-116.78194,417
17.8075,-100.065,417
16.25611,-95.18194,417
18.95861,-97.14361,417
19.42139,-100.49,417
19.72709,-101.09476,417
18.83333,-99.21361,417
20.11611,-97.64722,417
26.10278,-109.19028,417
18.34694,-95.93889,417
18.17111,-95.20611,417
20.0925,-97.01417,417
21.80278,-98.10472,417
17.28111,-91.86944,417
21.39083,-101.96417,417
19.50917,-100.03528,417
21.45222,-104.82889,417
18.88222,-98.40972,417
19.73667,-96.72056,417
17.24583,-92.95111,417
15.14361,-92.45139,416
17.60306,-99.74056,416
19.81292,-100.12795,416
20.05633,-97.53772,416
22.10583,-97.78194,416
22.73,-102.94222,416
17.41167,-92.65472,416
16.88417,-92.44361,416
20.37306,-99.02111,416
17.26806,-98.01056,416
20.63333,-100.29472,416
21.49806,-98.89778,416
21.2225,-98.70528,416
21.21056,-98.83222,416
17.91111,-95.08028,416
14.88611,-92.45361,416
20.53778,-101.46472,416
30.74573,-112.45355,416
19.27806,-98.31528,416
31.90167,-116.55361,416
20.05139,-97.5175,416
21.96972,-99.11556,416
18.04389,-94.39917,416
19.45833,-90.105,415
23.92444,-104.60472,415
17.39833,-98.99944,415
20.25222,-98.46389,415
20.02917,-98.7875,415
19.46961,-99.87488,415
19.26556,-101.46917,415
19.83194,-101.21583,415
20.05917,-97.09417,415
20.58917,-101.45389,415
19.85528,-98.96333,415
19.61417,-99.41111,415
15.79056,-96.78556,415
20.19722,-98.02194,415
20.08772,-97.80192,415
19.24389,-101.43833,415
21.04028,-101.50361,415
17.49917,-98.72,415
17.09167,-99.39056,415
19.70333,-99.07667,415
25.63028,-103.45917,414
19.76889,-99.12111,414
22.615,-101.93306,414
17.26528,-92.22806,414
18.46694,-96.945,414
20.11222,-98.11861,414
17.68139,-91.81194,414
16.52083,-91.48333,414
16.84,-92.41167,414
19.42528,-99.36917,414
17.17722,-98.195,414
20.1175,-97.96083,414
15.37167,-92.87167,414
24.12083,-106.88278,414
17.30167,-98.80694,413
21.43194,-101.90667,413
20.30793,-98.15398,413
17.69362,-93.3753,413
32.46944,-115.06778,413
27.64722,-101.27222,413
19.81444,-99.03417,413
19.14139,-101.56944,413
18.82417,-98.99639,413
29.07611,-111.50972,413
17.35707,-92.73088,413
17.99639,-94.96139,413
18.20167,-95.65389,413
14.67417,-92.21056,413
21.03639,-101.72222,413
20.14202,-100.90445,413
19.47917,-103.31806,413
17.24389,-97.69306,413
18.83694,-98.70222,413
19.495,-96.86861,412
14.9625,-92.16361,412
20.32972,-101.50917,412
17.49024,-99.14604,412
19.38139,-99.8375,412
20.8275,-98.43694,412
22.47611,-102.46889,412
24.03306,-103.09694,412
21.86528,-101.67333,412
19.69591,-99.85863,412
18.96583,-100.06833,412
19.4675,-99.94278,412
16.96306,-97.73028,412
19.12111,-99.94667,412
18.96893,-99.07132,412
16.72139,-92.87278,411
20.36222,-101.68861,411
19.49028,-99.91611,411
19.78444,-99.66139,411
19.0425,-96.20722,411
20.34444,-101.55944,411
19.50167,-99.57944,411
20.75194,-100.05056,411
22.25111,-101.98583,411
16.71056,-92.47472,411
14.64083,-92.30194,411
16.48833,-92.62583,411
20.6525,-100.79611,411
21.16583,-100.93944,411
19.43056,-100.29056,411
19.52083,-96.64944,411
15.54167,-93.01722,410
16.59135,-92.67775,410
19.63694,-99.61278,410
19.5325,-100.02194,410
20.34361,-101.96306,410
19.23167,-97.03694,410
16.72417,-92.47861,410
20.83972,-101.32694,410
17.57444,-99.80917,410
19.28278,-99.78139,410
19.93167,-97.9825,410
18.31583,-95.77861,410
18.61778,-95.49222,410
17.34278,-91.72611,410
20.37806,-101.09361,410
17.26417,-97.69667,410
19.89694,-97.54333,410
18.51111,-97.04917,410
19.71306,-96.92694,410
21.78222,-103.27056,410
17.27889,-98.52028,410
19.85722,-100.97833,410
17.03139,-97.85667,410
18.24,-93.17028,410
23.91611,-104.26583,409
19.2325,-99.6775,409
19.20583,-101.43167,409
16.92111,-96.70528,409
17.5875,-92.65972,409
19.86694,-96.70778,409
17.0148,-92.91486,409
20.7125,-103.4775,409
19.73833,-98.87694,409
19.58833,-101.30722,409
18.76361,-97.405,409
23.80944,-102.47194,409
16.67944,-91.66778,409
17.36528,-92.05306,409
21.02444,-100.77972,409
19.17454,-100.11393,409
27.27806,-109.99639,409
19.82417,-99.86944,409
19.16,-99.56083,409
19.77444,-100.15028,409
21.21028,-98.77306,409
17.53944,-95.69333,409
16.26889,-91.85889,408
16.08583,-90.68194,408
17.12556,-92.78333,408
20.71333,-102.37194,408
18.65354,-99.98608,408
20.21778,-101.42028,408
16.92056,-96.69167,408
18.25556,-88.66139,408
19.01306,-96.09722,408
19.60389,-96.96306,408
18.86444,-102.11917,408
18.57361,-99.07278,408
18.10917,-93.13528,408
18.23694,-93.07333,408
19.09556,-96.85028,408
32.08139,-116.575,408
16.93306,-99.95944,408
20.42278,-103.18306,408
32.32,-117.00639,408
18.81972,-90.29028,408
17.0175,-92.51639,408
17.06806,-99.26528,408
20.97833,-98.72833,408
18.41406,-97.02039,408
20.62306,-100.50222,408
23.14472,-103.15583,408
19.10111,-101.57528,407
20.26187,-97.94896,407
19.16111,-96.18028,407
15.03056,-92.16333,407
16.79083,-92.73056,407
17.30722,-92.17722,407
20.57694,-99.63028,407
19.31556,-100.28861,407
19.00167,-99.62361,407
19.80417,-99.03972,407
17.23917,-93.58222,407
20.09472,-98.71111,407
19.33083,-100.00306,407
19.86361,-100.4475,407
20.07917,-101.44278,407
19.17972,-97.05389,407
21.38111,-99.03306,407
32.47694,-116.79583,407
19.00551,-99.78806,407
19.16083,-99.45139,407
19.01806,-99.46972,407
20.25083,-99.87139,407
19.46286,-98.8697,407
18.06444,-96.80139,407
19.78028,-97.46861,407
21.18361,-98.7625,406
19.20111,-99.45667,406
18.09889,-96.49833,406
19.12162,-98.42531,406
17.39389,-98.83583,406
19.1425,-99.65056,406
17.68192,-93.52129,406
18.87389,-96.89722,406
17.57722,-99.215,406
18.8975,-98.13222,406
25.44861,-108.19667,406
17.38472,-91.63056,406
15.07611,-92.08028,406
20.23806,-99.08083,406
20.8834,-98.36159,406
19.51111,-99.92889,406
19.76917,-101.16194,406
16.41889,-96.34472,406
19.34972,-98.57944,406
18.11901,-93.12236,406
19.05583,-104.23056,405
28.18611,-105.52889,405
19.47333,-100.29889,405
20.23888,-98.02676,405
19.84917,-97.47278,405
21.49694,-99.48722,405
18.24778,-93.19639,405
24.01056,-99.20222,405
19.31528,-96.38278,405
16.89861,-92.88583,405
17.29305,-93.56269,405
18.95444,-99.18667,405
18.45028,-96.51778,405
15.71583,-96.58167,405
17.62806,-99.17167,405
19.713,-99.82798,405
19.275,-99.78222,405
17.7575,-96.19861,405
18.88583,-97.84083,405
20.35056,-99.97722,405
21.29778,-98.80111,405
18.7675,-97.21917,405
17.20111,-92.21472,404
16.59833,-92.06861,404
23.39194,-105.59611,404
20.0625,-101.09111,404
19.30889,-97.20389,404
17.99556,-93.18944,404
17.38056,-98.82417,404
20.73611,-99.35833,404
19.42259,-99.47215,404
23.20611,-106.26111,404
18.38,-95.27583,404
18.43333,-96.06417,404
19.36972,-104.87889,404
18.94639,-99.18639,404
22.39417,-104.82361,404
17.79944,-96.27111,404
18.95167,-98.20583,404
19.73224,-99.82552,404
19.33611,-99.48472,404
19.8375,-97.44722,404
28.69389,-100.58361,403
15.51353,-92.09657,403
16.77923,-92.72749,403
16.58111,-92.50778,403
17.65,-99.60278,403
21.73222,-104.06667,403
25.73306,-100.14,403
19.79833,-97.41583,403
19.35056,-98.56222,403
20.52222,-100.4025,403
30.8375,-112.82028,403
18.24556,-92.30833,403
15.36645,-92.31295,403
18.5125,-98.55583,403
20.14528,-97.71528,403
21.36361,-98.87472,403
19.85417,-96.80083,403
20.91722,-100.70306,403
19.94341,-99.19609,403
17.01194,-97.90917,403
18.35306,-97.09944,403
21.76306,-98.17083,403
17.29639,-93.31083,403
14.81575,-92.29467,403
20.78639,-100.81222,403
20.71889,-103.52361,403
18.89944,-97.43167,403
25.48167,-108.36972,403
25.69806,-108.31194,403
20.80472,-97.65833,403
16.74556,-92.60944,402
15.55092,-92.29961,402
17.33444,-92.97306,402
25.81361,-100.63556,402
19.63694,-96.41028,402
21.85528,-98.06139,402
17.18889,-99.51889,402
19.88722,-100.36667,402
18.96556,-98.30028,402
19.86944,-97.53722,402
18.38389,-97.01806,402
19.3175,-98.11639,402
21.93639,-102.2725,402
17.11472,-91.52222,402
17.43417,-96.65778,402
19.82333,-97.38139,402
20.37417,-98.04167,402
27.37,-109.80944,402
16.35056,-91.93722,402
19.2775,-97.21722,402
18.12086,-93.43806,402
18.42417,-95.2425,402
20.2725,-100.81194,401
20.41833,-101.11861,401
16.50861,-98.46417,401
17.76111,-100.01389,401
19.90083,-101.0375,401
19.84333,-100.405,401
19.24806,-97.34472,401
15.80361,-92.40833,401
17.67477,-99.04314,401
21.9275,-100.92389,401
19.39806,-98.03528,401
18.62722,-95.37194,401
19.35306,-96.70722,401
19.43361,-96.94778,401
20.79639,-98.41972,401
21.85111,-102.35639,401
21.17333,-102.475,401
19.64889,-100.49528,401
16.65944,-97.52167,401
16.85167,-92.57194,401
14.91944,-92.62333,401
16.83583,-99.09306,401
18.27472,-96.675,401
18.91528,-97.88917,401
18.88778,-97.09139,401
24.61139,-101.37361,401
17.28056,-92.71833,400
16.99167,-91.72778,400
16.89805,-99.86338,400
17.83056,-98.98139,400
17.38528,-98.88611,400
19.20306,-100.58389,400
18.74444,-97.37611,400
19.92305,-97.90248,400
21.34389,-98.69278,400
18.65722,-95.99306,400
18.55444,-97.00778,400
20.69111,-90.4525,400
16.99444,-92.82472,400
23.79194,-104.48972,400
19.50833,-100.15389,400
20.11222,-97.61056,400
24.61,-107.38917,400
17.20082,-92.75231,400
17.27306,-92.45028,400
20.14583,-98.85472,400
20.68472,-103.21889,400
18.39306,-96.36222,400
21.52028,-99.05556,400
16.28167,-92.10306,399
16.78972,-92.66778,399
20.91083,-101.25444,399
17.69778,-98.52611,399
20.25417,-101.57278,399
21.18722,-98.83611,399
18.32944,-95.84583,399
18.72167,-96.01472,399
20.88111,-97.58194,399
17.65056,-95.88444,399
20.55639,-100.2525,399
17.17028,-92.15278,399
17.28167,-92.50389,399
19.83333,-98.01139,399
21.55889,-99.07306,399
17.57444,-99.22194,399
18.82269,-99.66733,399
18.95444,-99.62806,399
16.18972,-95.12028,399
18.20667,-96.98444,399
18.85167,-97.79611,399
19.14417,-96.19722,399
17.23583,-93.4175,398
21.14222,-100.94361,398
20.15694,-98.22806,398
19.51725,-99.39997,398
17.13833,-95.05028,398
18.71,-97.19389,398
30.79972,-116.02639,398
32.43306,-117.04417,398
16.96134,-92.92995,398
15.08361,-92.16222,398
16.41361,-91.52778,398
20.37194,-98.94583,398
22.09556,-99.57778,398
18.14056,-95.17472,398
17.24556,-94.61139,398
17.04722,-92.68472,398
17.30972,-92.05111,398
21.06111,-101.81639,398
20.30806,-99.00944,398
21.84111,-103.77389,398
18.03222,-96.11667,398
16.17028,-97.75306,398
20.11583,-97.97556,398
20.49806,-86.91611,398
18.13944,-96.13917,398
18.715,-96.82056,398
25.29111,-103.23694,398
31.46833,-107.60861,398
19.13559,-99.45743,398
18.48556,-98.6975,398
18.90222,-98.22194,398
19.82583,-97.345,398
18.64778,-97.63,398
16.59,-93.02694,397
19.88361,-101.77444,397
21.68056,-106.60417,397
17.56484,-92.97287,397
16.90417,-92.48056,397
20.92972,-100.605,397
14.74917,-92.19917,397
21.18278,-101.63944,397
21.07333,-100.18944,397
19.14139,-99.66,397
19.29417,-98.96278,397
21.24722,-99.25917,397
21.42889,-98.98139,397
19.68694,-99.08389,397
19.35722,-100.50361,397
21.79917,-105.06417,397
18.82389,-97.43806,397
20.58139,-100.13444,397
15.51492,-92.08762,396
17.34694,-91.93889,396
17.50222,-98.4125,396
20.14472,-98.19167,396
19.46917,-101.8525,396
19.95389,-99.99,396
20.08828,-97.53142,396
19.76139,-97.33861,396
20.505,-99.88917,396
17.77942,-92.58548,396
20.21167,-97.01278,396
17.25918,-92.6817,396
19.33694,-98.92611,396
19.6325,-99.44472,396
19.24583,-101.45917,396
17.82444,-97.81583,396
20.28,-98.02333,396
27.31861,-109.75694,396
18.525,-97.05833,396
19.78667,-99.68444,395
19.69966,-99.28337,395
17.49361,-97.72444,395
19.53667,-97.66194,395
24.42139,-107.32861,395
17.56334,-99.18695,395
17.35278,-98.86917,395
20.50083,-103.49417,395
18.49583,-100.85944,395
19.72389,-100.25694,395
18.78222,-98.93417,395
18.58667,-96.90722,395
17.07667,-92.31167,395
16.93085,-99.88583,395
16.67694,-98.45611,395
18.18611,-93.25611,395
18.13417,-93.03,395
17.21722,-93.05361,395
17.66444,-99.21722,395
19.81972,-97.44667,395
18.75361,-98.53667,395
18.83361,-97.75389,395
20.64889,-99.86444,395
18.32281,-93.47439,395
15.12056,-92.42694,394
16.93111,-98.4625,394
18.7375,-99.45389,394
18.63361,-99.15167,394
20.48278,-100.30417,394
20.86889,-99.96861,394
22.26556,-101.08028,394
18.14472,-92.76611,394
19.64083,-101.2625,394
19.0525,-98.05944,394
18.025,-94.605,394
19.33751,-97.03894,394
21.26639,-100.53306,394
16.84722,-99.61611,394
17.22722,-98.98722,394
19.48502,-99.28989,394
15.53333,-92.12222,394
16.89774,-99.08495,394
21.17,-98.74944,394
20.01139,-99.91056,394
19.21861,-99.68806,394
18.90583,-99.15,394
17.54,-95.86167,394
18.66139,-97.18222,394
18.33167,-94.99222,394
18.72667,-96.93972,394
16.79667,-91.85083,393
17.47312,-99.15831,393
19.58028,-103.29917,393
19.76483,-100.12079,393
19.65667,-101.11917,393
21.25639,-98.81028,393
18.62778,-96.89806,393
17.69889,-92.09667,393
19.21611,-98.95694,393
19.66833,-103.26278,393
18.94917,-99.77639,393
19.02389,-102.44944,393
21.54222,-99.05111,393
17.31611,-93.6625,393
20.94139,-97.57833,393
20.15972,-97.545,393
23.79222,-103.07222,393
24.48583,-104.33139,393
20.36694,-99.0075,393
19.79361,-100.31889,393
17.90049,-91.81813,393
18.3975,-95.31778,393
19.8125,-99.84139,393
19.70944,-99.98222,393
19.73114,-99.22463,393
18.74333,-96.97806,393
18.73611,-96.96222,393
16.68469,-98.99599,392
19.22845,-99.58291,392
18.80917,-99.23111,392
17.10361,-93.92111,392
19.17278,-97.07417,392
18.60611,-98.41611,392
15.08667,-92.1975,392
20.59722,-101.09028,392
20.0137,-100.51398,392
19.23806,-104.69389,392
19.93917,-103.01972,392
19.21139,-99.63917,392
19.22667,-98.84889,392
19.601,-99.36149,392
20.11861,-100.29417,392
32.52778,-115.41472,392
20.28028,-98.0375,392
17.01889,-92.15389,391
19.26111,-97.23028,391
21.55167,-99.07611,391
19.20944,-99.15,391
20.58222,-101.46083,391
19.94,-102.24389,391
17.15778,-97.95722,391
19.90861,-97.73167,391
21.88361,-101.32667,391
19.49603,-99.3062,391
16.64083,-96.75139,391
19.15496,-97.78539,391
17.78194,-92.45417,391
19.75111,-97.22556,391
19.12472,-99.43083,391
18.94056,-99.00889,391
16.415,-95.15528,390
22.99667,-106.04833,390
20.1586,-97.57973,390
16.92306,-99.10028,390
20.30611,-102.89778,390
21.97722,-100.04639,390
19.13417,-97.13972,390
17.47278,-93.47917,390
20.21889,-99.08861,390
20.55222,-102.35333,390
19.94659,-99.48759,390
25.94389,-100.41167,390
20.01333,-97.25444,390
22.38611,-101.65278,390
16.73944,-93.31583,390
16.97,-91.53111,390
16.83459,-92.53095,390
20.16861,-98.93,390
19.35064,-99.38827,390
20.29833,-101.98917,390
18.28167,-93.68583,390
18.21361,-93.19056,390
16.69944,-92.53444,389
20.47667,-101.23139,389
18.09528,-96.48917,389
19.40833,-98.54417,389
21.46083,-98.93972,389
21.33694,-98.83639,389
19.06194,-97.0475,389
18.16417,-94.83583,389
16.8721,-92.58465,389
17.34278,-93.55222,389
18.96585,-99.60149,389
19.61944,-101.27833,389
19.15722,-98.44417,389
19.43278,-97.6875,389
19.21278,-97.14111,389
20.39444,-101.57472,389
22.11889,-101.04972,389
20.97417,-97.44056,389
16.32944,-91.64056,388
16.87278,-92.55639,388
20.36222,-101.72583,388
18.64583,-99.47167,388
20.09806,-98.72,388
25.86306,-108.91278,388
28.91389,-111.33417,388
16.97696,-100.12742,388
19.82194,-102.22722,388
20.24972,-101.55222,388
25.7725,-109.06194,388
19.35444,-98.07444,388
19.35833,-97.86861,388
20.86556,-97.65583,388
17.29472,-92.52222,388
20.49667,-99.16083,388
19.97139,-100.45,388
19.9775,-101.68833,388
18.745,-97.25194,388
18.36194,-95.09389,388
18.39,-95.83139,388
15.11472,-92.21056,388
21.16722,-102.87111,388
19.37028,-102.39278,388
22.17222,-98.82917,388
18.24972,-93.12361,388
18.05,-93.84,388
16.94972,-93.45778,387
17.48806,-98.50611,387
18.91806,-96.83472,387
18.53361,-94.85611,387
18.52611,-97.05278,387
20.47083,-102.58778,387
19.56139,-99.59139,387
19.39361,-100.17667,387
19.60722,-97.72083,387
25.95444,-109.07833,387
16.80667,-92.77333,387
20.73028,-100.66972,387
17.16778,-100.42861,387
17.21583,-100.78889,387
19.8875,-101.225,387
18.07667,-96.80417,387
15.82222,-97.02167,387
18.42306,-97.0575,387
19.84222,-97.44722,387
18.88361,-98.38722,387
21.29889,-98.76778,387
19.40889,-99.9825,387
19.75417,-101.22194,387
20.2021,-97.99799,387
19.37,-97.64861,387
19.96278,-97.88056,387
17.98453,-93.35516,387
20.38722,-97.1325,387
16.84056,-92.685,386
17.38139,-92.94278,386
17.60417,-93.14972,386
16.13194,-92.00917,386
19.43784,-99.34361,386
18.79972,-98.46056,386
19.81278,-88.83278,386
16.33167,-91.96972,386
16.91333,-99.58889,386
20.40111,-98.19556,386
19.94,-98.57722,386
20.56222,-102.48417,386
19.39277,-99.5759,386
20.07,-101.70917,386
25.59111,-100.15,386
17.06972,-97.61056,386
17.41056,-93.63111,386
18.28,-95.89417,386
18.75111,-97.19389,386
19.22111,-96.21167,386
20.11083,-97.58472,386
14.80063,-92.37535,386
18.50361,-99.60361,386
20.23944,-98.92889,386
20.43111,-103.23722,386
19.99611,-101.3425,386
19.75972,-100.29028,386
18.43472,-93.31417,386
20.23972,-96.95972,386
16.88917,-92.07111,385
16.98528,-92.38556,385
20.04,-100.675,385
20.93306,-100.73722,385
20.92778,-101.81333,385
20.93694,-101.34444,385
18.38139,-99.52278,385
20.12268,-98.43496,385
19.36316,-100.16794,385
20.03082,-97.44122,385
21.21389,-98.80417,385
18.02361,-92.97222,385
16.75778,-92.68917,385
18.29361,-99.51111,385
19.74639,-100.35667,385
17.06444,-96.78889,385
18.42139,-97.04556,385
19.10528,-96.95417,385
17.51194,-95.02667,385
32.47056,-116.7775,385
17.08528,-92.605,385
20.40139,-100.62472,385
18.50417,-98.70556,385
18.91889,-99.06611,385
19.91012,-97.78278,385
17.52661,-99.20237,384
17.39444,-99.09972,384
16.93944,-99.20667,384
18.50889,-100.49889,384
18.99796,-100.23039,384
17.96194,-98.61833,384
19.12778,-97.81083,384
17.87371,-92.54374,384
18.44417,-95.29028,384
17.09694,-92.69889,384
24.54417,-104.48889,384
21.42806,-101.79528,384
17.52167,-95.765,384
21.78417,-98.94056,384
22.22778,-100.87056,384
19.42889,-96.96417,384
16.85556,-92.79722,384
21.0414,-100.32751,384
17.44694,-99.22361,384
19.84167,-101.11778,384
17.81806,-96.23861,384
19.92556,-97.79417,384
20.15806,-97.98472,384
20.035,-97.66806,384
18.41667,-95.30528,384
17.23667,-98.62722,383
17.54417,-98.59833,383
20.60222,-102.23444,383
20.00417,-102.71972,383
18.79944,-97.86083,383
20.20556,-97.54528,383
15.26306,-92.31472,383
16.72583,-92.24944,383
18.74333,-102.00583,383
19.89972,-100.25833,383
15.81667,-96.4875,383
19.44417,-97.67861,383
17.77333,-92.84972,383
15.26394,-92.26796,383
